Salary_men,Salary_woman,Age_men,Age_woman,Years_exp_men,Years_exp_woman
55000.0,65000.0,26.0,29.0,3.0,4.0
140000.0,60000.0,32.0,27.0,9.0,3.0
25000.0,150000.0,22.0,34.0,0.0,10.0
150000.0,50000.0,37.0,26.0,12.0,2.0
170000.0,120000.0,38.0,31.0,14.0,7.0
55000.0,60000.0,25.0,23.0,1.0,1.0
65000.0,150000.0,29.0,39.0,4.0,12.0
60000.0,80000.0,27.0,28.0,3.0,4.0
150000.0,120000.0,34.0,31.0,10.0,8.0
50000.0,130000.0,26.0,35.0,2.0,10.0
120000.0,50000.0,31.0,27.0,7.0,2.0
55000.0,180000.0,25.0,42.0,1.0,18.0
65000.0,60000.0,29.0,29.0,4.0,3.0
60000.0,110000.0,27.0,33.0,3.0,7.0
150000.0,25000.0,34.0,24.0,10.0,0.0
50000.0,100000.0,26.0,30.0,2.0,6.0
120000.0,55000.0,31.0,26.0,7.0,3.0
60000.0,140000.0,23.0,32.0,1.0,9.0
150000.0,25000.0,39.0,22.0,12.0,0.0
80000.0,150000.0,28.0,37.0,4.0,12.0
120000.0,170000.0,31.0,38.0,8.0,14.0
130000.0,55000.0,35.0,25.0,10.0,1.0
50000.0,65000.0,27.0,29.0,2.0,4.0
180000.0,60000.0,42.0,27.0,18.0,3.0
60000.0,150000.0,29.0,34.0,3.0,10.0
110000.0,50000.0,33.0,26.0,7.0,2.0
25000.0,120000.0,24.0,31.0,0.0,7.0
100000.0,55000.0,30.0,25.0,6.0,1.0
55000.0,65000.0,26.0,29.0,3.0,4.0
140000.0,60000.0,32.0,27.0,9.0,3.0
25000.0,150000.0,22.0,34.0,0.0,10.0
150000.0,50000.0,37.0,26.0,12.0,2.0
170000.0,120000.0,38.0,31.0,14.0,7.0
55000.0,60000.0,25.0,23.0,1.0,1.0
65000.0,150000.0,29.0,39.0,4.0,12.0
60000.0,80000.0,27.0,28.0,3.0,4.0
150000.0,120000.0,34.0,31.0,10.0,8.0
50000.0,130000.0,26.0,35.0,2.0,10.0
120000.0,50000.0,31.0,27.0,7.0,2.0
55000.0,180000.0,25.0,42.0,1.0,18.0
65000.0,60000.0,29.0,29.0,4.0,3.0
60000.0,110000.0,27.0,33.0,3.0,7.0
150000.0,25000.0,34.0,24.0,10.0,0.0
50000.0,100000.0,26.0,30.0,2.0,6.0
120000.0,55000.0,31.0,26.0,7.0,3.0
60000.0,140000.0,23.0,32.0,1.0,9.0
150000.0,25000.0,39.0,22.0,12.0,0.0
80000.0,150000.0,28.0,37.0,4.0,12.0
120000.0,170000.0,31.0,38.0,8.0,14.0
130000.0,55000.0,35.0,25.0,10.0,1.0
50000.0,65000.0,27.0,29.0,2.0,4.0
180000.0,60000.0,42.0,27.0,18.0,3.0
60000.0,150000.0,29.0,34.0,3.0,10.0
110000.0,50000.0,33.0,26.0,7.0,2.0
25000.0,120000.0,24.0,31.0,0.0,7.0
100000.0,55000.0,30.0,25.0,6.0,1.0
55000.0,65000.0,26.0,29.0,3.0,4.0
140000.0,60000.0,32.0,27.0,9.0,3.0
25000.0,150000.0,22.0,34.0,0.0,10.0
150000.0,50000.0,37.0,26.0,12.0,2.0
170000.0,120000.0,38.0,31.0,14.0,7.0
55000.0,60000.0,25.0,23.0,1.0,1.0
65000.0,150000.0,29.0,39.0,4.0,12.0
60000.0,80000.0,27.0,28.0,3.0,4.0
150000.0,120000.0,34.0,31.0,10.0,8.0
50000.0,130000.0,26.0,35.0,2.0,10.0
120000.0,50000.0,31.0,27.0,7.0,2.0
55000.0,180000.0,25.0,42.0,1.0,18.0
65000.0,60000.0,29.0,29.0,4.0,3.0
60000.0,110000.0,27.0,33.0,3.0,7.0
150000.0,25000.0,34.0,24.0,10.0,0.0
50000.0,100000.0,26.0,30.0,2.0,6.0
120000.0,55000.0,31.0,26.0,7.0,3.0
60000.0,140000.0,23.0,32.0,1.0,9.0
150000.0,25000.0,39.0,22.0,12.0,0.0
80000.0,150000.0,28.0,37.0,4.0,12.0
120000.0,170000.0,31.0,38.0,8.0,14.0
130000.0,55000.0,35.0,25.0,10.0,1.0
50000.0,65000.0,27.0,29.0,2.0,4.0
180000.0,60000.0,42.0,27.0,18.0,3.0
60000.0,150000.0,29.0,34.0,3.0,10.0
110000.0,50000.0,33.0,26.0,7.0,2.0
25000.0,120000.0,24.0,31.0,0.0,7.0
100000.0,55000.0,30.0,25.0,6.0,1.0
55000.0,65000.0,26.0,29.0,3.0,4.0
140000.0,60000.0,32.0,27.0,9.0,3.0
25000.0,150000.0,22.0,34.0,0.0,10.0
150000.0,50000.0,37.0,26.0,12.0,2.0
170000.0,120000.0,38.0,31.0,14.0,7.0
55000.0,60000.0,25.0,23.0,1.0,1.0
65000.0,150000.0,29.0,39.0,4.0,12.0
60000.0,80000.0,27.0,28.0,3.0,4.0
150000.0,120000.0,34.0,31.0,10.0,8.0
50000.0,130000.0,26.0,35.0,2.0,10.0
120000.0,50000.0,31.0,27.0,7.0,2.0
55000.0,180000.0,25.0,42.0,1.0,18.0
65000.0,60000.0,29.0,29.0,4.0,3.0
60000.0,110000.0,27.0,33.0,3.0,7.0
150000.0,25000.0,34.0,24.0,10.0,0.0
50000.0,100000.0,26.0,30.0,2.0,6.0
120000.0,,31.0,26.0,7.0,
60000.0,85000.0,23.0,28.0,1.0,3.0
150000.0,160000.0,39.0,36.0,12.0,11.0
80000.0,55000.0,28.0,25.0,4.0,1.0
120000.0,100000.0,31.0,29.0,8.0,5.0
130000.0,120000.0,35.0,33.0,10.0,8.0
50000.0,50000.0,27.0,27.0,2.0,2.0
180000.0,185000.0,42.0,43.0,18.0,19.0
60000.0,65000.0,29.0,30.0,3.0,4.0
110000.0,130000.0,33.0,34.0,7.0,9.0
25000.0,25000.0,24.0,25.0,0.0,0.0
100000.0,100000.0,30.0,31.0,6.0,6.0
,55000.0,26.0,27.0,,3.0
85000.0,150000.0,28.0,33.0,3.0,10.0
160000.0,25000.0,36.0,23.0,11.0,0.0
55000.0,160000.0,25.0,38.0,1.0,13.0
100000.0,170000.0,29.0,39.0,5.0,14.0
120000.0,55000.0,33.0,26.0,8.0,1.0
50000.0,65000.0,27.0,30.0,2.0,4.0
185000.0,60000.0,43.0,28.0,19.0,3.0
65000.0,160000.0,30.0,35.0,4.0,11.0
130000.0,50000.0,34.0,27.0,9.0,2.0
25000.0,120000.0,25.0,32.0,0.0,8.0
100000.0,55000.0,31.0,26.0,6.0,1.0
55000.0,65000.0,27.0,30.0,3.0,4.0
150000.0,60000.0,33.0,28.0,10.0,3.0
25000.0,160000.0,23.0,35.0,0.0,11.0
160000.0,50000.0,38.0,27.0,13.0,2.0
170000.0,120000.0,39.0,32.0,14.0,8.0
55000.0,85000.0,26.0,28.0,1.0,3.0
65000.0,160000.0,30.0,36.0,4.0,11.0
60000.0,55000.0,28.0,25.0,3.0,1.0
160000.0,100000.0,35.0,29.0,11.0,5.0
50000.0,120000.0,27.0,33.0,2.0,8.0
120000.0,50000.0,32.0,27.0,8.0,2.0
55000.0,185000.0,26.0,43.0,1.0,19.0
65000.0,65000.0,30.0,30.0,4.0,4.0
60000.0,130000.0,28.0,34.0,3.0,9.0
160000.0,25000.0,35.0,25.0,11.0,0.0
50000.0,100000.0,27.0,31.0,2.0,6.0
120000.0,55000.0,32.0,27.0,8.0,3.0
85000.0,150000.0,28.0,33.0,3.0,10.0
160000.0,25000.0,36.0,23.0,11.0,0.0
55000.0,160000.0,25.0,38.0,1.0,13.0
100000.0,170000.0,29.0,39.0,5.0,14.0
120000.0,55000.0,33.0,26.0,8.0,1.0
50000.0,65000.0,27.0,30.0,2.0,4.0
185000.0,60000.0,43.0,28.0,19.0,3.0
65000.0,160000.0,30.0,35.0,4.0,11.0
130000.0,50000.0,34.0,27.0,9.0,2.0
25000.0,120000.0,25.0,32.0,0.0,8.0
100000.0,55000.0,31.0,26.0,6.0,1.0
55000.0,65000.0,27.0,30.0,3.0,4.0
150000.0,60000.0,33.0,28.0,10.0,3.0
25000.0,160000.0,23.0,35.0,0.0,11.0
160000.0,50000.0,38.0,27.0,13.0,2.0
170000.0,120000.0,39.0,32.0,14.0,8.0
55000.0,85000.0,26.0,28.0,1.0,3.0
65000.0,160000.0,30.0,36.0,4.0,11.0
60000.0,55000.0,28.0,25.0,3.0,1.0
160000.0,100000.0,35.0,29.0,11.0,5.0
50000.0,120000.0,27.0,33.0,2.0,8.0
120000.0,50000.0,32.0,27.0,8.0,2.0
55000.0,185000.0,26.0,43.0,1.0,19.0
65000.0,65000.0,30.0,30.0,4.0,4.0
60000.0,130000.0,28.0,34.0,3.0,9.0
160000.0,25000.0,35.0,25.0,11.0,0.0
50000.0,100000.0,27.0,31.0,2.0,6.0
120000.0,55000.0,32.0,27.0,8.0,3.0
85000.0,150000.0,28.0,33.0,3.0,10.0
160000.0,25000.0,36.0,23.0,11.0,0.0
55000.0,160000.0,25.0,38.0,1.0,13.0
100000.0,170000.0,29.0,39.0,5.0,14.0
120000.0,55000.0,33.0,26.0,8.0,1.0
50000.0,65000.0,27.0,30.0,2.0,4.0
185000.0,60000.0,43.0,28.0,19.0,3.0
65000.0,160000.0,30.0,35.0,4.0,11.0
130000.0,50000.0,34.0,27.0,9.0,2.0
25000.0,120000.0,25.0,32.0,0.0,8.0
100000.0,55000.0,31.0,26.0,6.0,1.0
55000.0,65000.0,27.0,30.0,3.0,4.0
150000.0,60000.0,33.0,28.0,10.0,3.0
25000.0,160000.0,23.0,35.0,0.0,11.0
160000.0,50000.0,38.0,27.0,13.0,2.0
170000.0,120000.0,39.0,32.0,14.0,8.0
55000.0,85000.0,26.0,28.0,1.0,3.0
65000.0,160000.0,30.0,36.0,4.0,11.0
60000.0,55000.0,28.0,25.0,3.0,1.0
160000.0,100000.0,35.0,29.0,11.0,5.0
50000.0,120000.0,27.0,33.0,2.0,8.0
120000.0,50000.0,32.0,27.0,8.0,2.0
55000.0,185000.0,26.0,43.0,1.0,19.0
65000.0,65000.0,30.0,30.0,4.0,4.0
60000.0,130000.0,28.0,34.0,3.0,9.0
160000.0,25000.0,35.0,25.0,11.0,0.0
50000.0,100000.0,27.0,31.0,2.0,6.0
120000.0,55000.0,32.0,27.0,8.0,3.0
85000.0,150000.0,28.0,33.0,3.0,10.0
160000.0,25000.0,36.0,23.0,11.0,0.0
55000.0,160000.0,25.0,38.0,1.0,13.0
100000.0,170000.0,29.0,39.0,5.0,14.0
120000.0,55000.0,33.0,26.0,8.0,1.0
50000.0,65000.0,27.0,30.0,2.0,4.0
185000.0,60000.0,43.0,28.0,19.0,3.0
65000.0,160000.0,30.0,35.0,4.0,11.0
130000.0,50000.0,34.0,27.0,9.0,2.0
25000.0,120000.0,25.0,32.0,0.0,8.0
100000.0,55000.0,31.0,26.0,6.0,1.0
55000.0,65000.0,27.0,30.0,3.0,4.0
150000.0,60000.0,33.0,28.0,10.0,3.0
25000.0,160000.0,23.0,35.0,0.0,11.0
160000.0,50000.0,38.0,27.0,13.0,2.0
170000.0,120000.0,39.0,32.0,14.0,8.0
55000.0,85000.0,26.0,28.0,1.0,3.0
65000.0,160000.0,30.0,36.0,4.0,11.0
60000.0,55000.0,28.0,25.0,3.0,1.0
160000.0,100000.0,35.0,29.0,11.0,5.0
50000.0,120000.0,27.0,33.0,2.0,8.0
120000.0,50000.0,32.0,27.0,8.0,2.0
55000.0,185000.0,26.0,43.0,1.0,19.0
65000.0,65000.0,30.0,30.0,4.0,4.0
60000.0,130000.0,28.0,34.0,3.0,9.0
160000.0,25000.0,35.0,25.0,11.0,0.0
50000.0,100000.0,27.0,31.0,2.0,6.0
120000.0,55000.0,32.0,27.0,8.0,3.0
85000.0,150000.0,28.0,33.0,3.0,10.0
160000.0,85000.0,36.0,27.0,11.0,3.0
55000.0,160000.0,25.0,35.0,1.0,11.0
100000.0,55000.0,29.0,24.0,5.0,1.0
120000.0,100000.0,33.0,28.0,8.0,5.0
50000.0,120000.0,27.0,32.0,2.0,8.0
185000.0,50000.0,43.0,26.0,19.0,2.0
65000.0,185000.0,30.0,41.0,4.0,19.0
130000.0,65000.0,34.0,29.0,9.0,4.0
25000.0,130000.0,25.0,33.0,0.0,9.0
100000.0,25000.0,31.0,24.0,6.0,0.0
55000.0,100000.0,27.0,30.0,3.0,6.0
150000.0,55000.0,33.0,26.0,10.0,3.0
85000.0,150000.0,27.0,32.0,3.0,10.0
160000.0,25000.0,35.0,22.0,11.0,0.0
55000.0,160000.0,24.0,37.0,1.0,13.0
100000.0,170000.0,28.0,38.0,5.0,14.0
120000.0,55000.0,32.0,27.0,8.0,1.0
50000.0,65000.0,26.0,31.0,2.0,4.0
185000.0,60000.0,41.0,29.0,19.0,3.0
65000.0,160000.0,29.0,34.0,4.0,11.0
130000.0,50000.0,33.0,26.0,9.0,2.0
25000.0,120000.0,24.0,31.0,0.0,8.0
100000.0,55000.0,30.0,27.0,6.0,1.0
55000.0,65000.0,26.0,31.0,3.0,4.0
150000.0,60000.0,32.0,29.0,10.0,3.0
25000.0,160000.0,22.0,34.0,0.0,11.0
160000.0,50000.0,37.0,26.0,13.0,2.0
170000.0,120000.0,38.0,31.0,14.0,8.0
55000.0,85000.0,27.0,27.0,1.0,3.0
65000.0,160000.0,31.0,35.0,4.0,11.0
60000.0,55000.0,29.0,24.0,3.0,1.0
160000.0,100000.0,34.0,28.0,11.0,5.0
50000.0,120000.0,26.0,32.0,2.0,8.0
120000.0,50000.0,31.0,26.0,8.0,2.0
55000.0,185000.0,27.0,41.0,1.0,19.0
65000.0,65000.0,31.0,29.0,4.0,4.0
60000.0,130000.0,29.0,33.0,3.0,9.0
160000.0,25000.0,34.0,24.0,11.0,0.0
50000.0,100000.0,26.0,30.0,2.0,6.0
120000.0,55000.0,31.0,26.0,8.0,3.0
85000.0,150000.0,27.0,32.0,3.0,10.0
160000.0,25000.0,35.0,22.0,11.0,0.0
55000.0,160000.0,24.0,37.0,1.0,13.0
100000.0,170000.0,28.0,38.0,5.0,14.0
120000.0,55000.0,32.0,27.0,8.0,1.0
50000.0,65000.0,26.0,31.0,2.0,4.0
185000.0,60000.0,41.0,29.0,19.0,3.0
65000.0,160000.0,29.0,34.0,4.0,11.0
130000.0,50000.0,33.0,26.0,9.0,2.0
25000.0,120000.0,24.0,31.0,0.0,8.0
100000.0,55000.0,30.0,27.0,6.0,1.0
55000.0,65000.0,26.0,31.0,3.0,4.0
150000.0,60000.0,32.0,29.0,10.0,3.0
25000.0,160000.0,22.0,34.0,0.0,11.0
160000.0,50000.0,37.0,26.0,13.0,2.0
170000.0,120000.0,38.0,31.0,14.0,8.0
55000.0,85000.0,27.0,27.0,1.0,3.0
65000.0,160000.0,31.0,35.0,4.0,11.0
60000.0,55000.0,29.0,24.0,3.0,1.0
160000.0,100000.0,34.0,28.0,11.0,5.0
50000.0,120000.0,26.0,32.0,2.0,8.0
120000.0,50000.0,31.0,26.0,8.0,2.0
55000.0,185000.0,27.0,41.0,1.0,19.0
65000.0,65000.0,31.0,29.0,4.0,4.0
60000.0,130000.0,29.0,33.0,3.0,9.0
160000.0,25000.0,34.0,24.0,11.0,0.0
50000.0,100000.0,26.0,30.0,2.0,6.0
120000.0,55000.0,31.0,26.0,8.0,3.0
85000.0,150000.0,27.0,32.0,3.0,10.0
160000.0,25000.0,35.0,22.0,11.0,0.0
55000.0,160000.0,24.0,37.0,1.0,13.0
100000.0,170000.0,28.0,38.0,5.0,14.0
120000.0,55000.0,32.0,27.0,8.0,1.0
50000.0,65000.0,26.0,31.0,2.0,4.0
185000.0,60000.0,41.0,29.0,19.0,3.0
65000.0,160000.0,29.0,34.0,4.0,11.0
130000.0,50000.0,33.0,26.0,9.0,2.0
25000.0,120000.0,24.0,31.0,0.0,8.0
100000.0,55000.0,30.0,27.0,6.0,1.0
55000.0,65000.0,26.0,31.0,3.0,4.0
150000.0,60000.0,32.0,29.0,10.0,3.0
25000.0,160000.0,22.0,34.0,0.0,11.0
160000.0,50000.0,37.0,26.0,13.0,2.0
170000.0,120000.0,38.0,31.0,14.0,8.0
55000.0,85000.0,27.0,27.0,1.0,3.0
65000.0,160000.0,31.0,35.0,4.0,11.0
60000.0,55000.0,29.0,24.0,3.0,1.0
160000.0,100000.0,34.0,28.0,11.0,5.0
50000.0,120000.0,26.0,32.0,2.0,8.0
120000.0,50000.0,31.0,26.0,8.0,2.0
55000.0,185000.0,27.0,41.0,1.0,19.0
65000.0,65000.0,31.0,29.0,4.0,4.0
60000.0,130000.0,29.0,33.0,3.0,9.0
160000.0,25000.0,34.0,24.0,11.0,0.0
50000.0,100000.0,26.0,30.0,2.0,6.0
120000.0,55000.0,31.0,26.0,8.0,3.0
85000.0,150000.0,27.0,32.0,3.0,10.0
160000.0,25000.0,35.0,22.0,11.0,0.0
55000.0,160000.0,24.0,37.0,1.0,13.0
100000.0,170000.0,28.0,38.0,5.0,14.0
120000.0,55000.0,32.0,27.0,8.0,1.0
50000.0,65000.0,26.0,31.0,2.0,4.0
185000.0,60000.0,41.0,29.0,19.0,3.0
65000.0,160000.0,29.0,34.0,4.0,11.0
130000.0,50000.0,33.0,26.0,9.0,2.0
25000.0,120000.0,24.0,31.0,0.0,8.0
100000.0,55000.0,30.0,27.0,6.0,1.0
55000.0,65000.0,26.0,31.0,3.0,4.0
150000.0,60000.0,32.0,29.0,10.0,3.0
25000.0,160000.0,22.0,34.0,0.0,11.0
160000.0,50000.0,37.0,26.0,13.0,2.0
170000.0,120000.0,38.0,31.0,14.0,8.0
55000.0,85000.0,27.0,27.0,1.0,3.0
65000.0,160000.0,31.0,35.0,4.0,11.0
60000.0,55000.0,29.0,24.0,3.0,1.0
160000.0,100000.0,34.0,28.0,11.0,5.0
50000.0,120000.0,26.0,32.0,2.0,8.0
120000.0,50000.0,31.0,26.0,8.0,2.0
55000.0,185000.0,27.0,41.0,1.0,19.0
65000.0,65000.0,31.0,29.0,4.0,4.0
60000.0,130000.0,29.0,33.0,3.0,9.0
160000.0,25000.0,34.0,24.0,11.0,0.0
50000.0,100000.0,26.0,30.0,2.0,6.0
120000.0,100000.0,31.0,26.0,8.0,7.0
85000.0,120000.0,27.0,31.0,3.0,7.0
160000.0,50000.0,35.0,26.0,11.0,2.0
55000.0,130000.0,24.0,33.0,1.0,9.0
100000.0,35000.0,28.0,29.0,5.0,3.0
120000.0,160000.0,32.0,36.0,8.0,13.0
50000.0,50000.0,26.0,27.0,2.0,2.0
185000.0,100000.0,41.0,31.0,19.0,6.0
65000.0,80000.0,29.0,28.0,4.0,4.0
130000.0,60000.0,33.0,25.0,9.0,1.0
25000.0,90000.0,24.0,30.0,0.0,5.0
100000.0,170000.0,30.0,34.0,6.0,11.0
100000.0,60000.0,26.0,28.0,7.0,3.0
120000.0,120000.0,31.0,32.0,7.0,7.0
50000.0,25000.0,26.0,24.0,2.0,0.0
130000.0,180000.0,33.0,37.0,9.0,14.0
35000.0,200000.0,29.0,39.0,3.0,16.0
160000.0,50000.0,36.0,26.0,13.0,2.0
50000.0,140000.0,27.0,31.0,2.0,8.0
100000.0,70000.0,31.0,29.0,6.0,4.0
80000.0,130000.0,28.0,33.0,4.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
90000.0,160000.0,30.0,36.0,5.0,12.0
170000.0,55000.0,34.0,25.0,11.0,1.0
60000.0,85000.0,28.0,30.0,3.0,5.0
120000.0,170000.0,32.0,34.0,7.0,11.0
25000.0,60000.0,24.0,28.0,0.0,3.0
180000.0,120000.0,37.0,32.0,14.0,7.0
200000.0,25000.0,39.0,24.0,16.0,0.0
50000.0,180000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,50000.0,29.0,26.0,4.0,2.0
130000.0,140000.0,33.0,31.0,9.0,8.0
80000.0,70000.0,27.0,29.0,3.0,4.0
160000.0,130000.0,36.0,33.0,12.0,9.0
55000.0,80000.0,25.0,27.0,1.0,3.0
85000.0,160000.0,30.0,36.0,5.0,12.0
170000.0,55000.0,34.0,25.0,11.0,1.0
60000.0,85000.0,28.0,30.0,3.0,5.0
120000.0,170000.0,32.0,34.0,7.0,11.0
25000.0,60000.0,24.0,28.0,0.0,3.0
180000.0,120000.0,37.0,32.0,14.0,7.0
200000.0,25000.0,39.0,24.0,16.0,0.0
50000.0,180000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,50000.0,29.0,26.0,4.0,2.0
130000.0,140000.0,33.0,31.0,9.0,8.0
80000.0,70000.0,27.0,29.0,3.0,4.0
160000.0,130000.0,36.0,33.0,12.0,9.0
55000.0,80000.0,25.0,27.0,1.0,3.0
85000.0,160000.0,30.0,36.0,5.0,12.0
170000.0,55000.0,34.0,25.0,11.0,1.0
60000.0,85000.0,28.0,30.0,3.0,5.0
120000.0,170000.0,32.0,34.0,7.0,11.0
25000.0,60000.0,24.0,28.0,0.0,3.0
180000.0,120000.0,37.0,32.0,14.0,7.0
200000.0,25000.0,39.0,24.0,16.0,0.0
50000.0,180000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,50000.0,29.0,26.0,4.0,2.0
130000.0,140000.0,33.0,31.0,9.0,8.0
80000.0,70000.0,27.0,29.0,3.0,4.0
160000.0,130000.0,36.0,33.0,12.0,9.0
55000.0,80000.0,25.0,27.0,1.0,3.0
85000.0,160000.0,30.0,36.0,5.0,12.0
170000.0,55000.0,34.0,25.0,11.0,1.0
60000.0,85000.0,28.0,30.0,3.0,5.0
120000.0,170000.0,32.0,34.0,7.0,11.0
25000.0,60000.0,24.0,28.0,0.0,3.0
180000.0,120000.0,37.0,32.0,14.0,7.0
200000.0,25000.0,39.0,24.0,16.0,0.0
50000.0,180000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,50000.0,29.0,26.0,4.0,2.0
130000.0,140000.0,33.0,31.0,9.0,8.0
80000.0,70000.0,27.0,29.0,3.0,4.0
160000.0,130000.0,36.0,33.0,12.0,9.0
55000.0,80000.0,25.0,27.0,1.0,3.0
85000.0,160000.0,30.0,36.0,5.0,12.0
170000.0,55000.0,34.0,25.0,11.0,1.0
60000.0,85000.0,28.0,30.0,3.0,5.0
120000.0,170000.0,32.0,34.0,7.0,11.0
25000.0,60000.0,24.0,28.0,0.0,3.0
180000.0,120000.0,37.0,32.0,14.0,7.0
200000.0,25000.0,39.0,24.0,16.0,0.0
50000.0,180000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,50000.0,29.0,26.0,4.0,2.0
130000.0,140000.0,33.0,31.0,9.0,8.0
80000.0,70000.0,27.0,29.0,3.0,4.0
160000.0,130000.0,36.0,33.0,12.0,9.0
55000.0,80000.0,25.0,27.0,1.0,3.0
85000.0,160000.0,30.0,36.0,5.0,12.0
170000.0,55000.0,34.0,25.0,11.0,1.0
60000.0,85000.0,28.0,30.0,3.0,5.0
120000.0,170000.0,32.0,34.0,7.0,11.0
25000.0,60000.0,24.0,28.0,0.0,3.0
180000.0,120000.0,37.0,32.0,14.0,7.0
200000.0,25000.0,39.0,24.0,16.0,0.0
50000.0,180000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,50000.0,29.0,26.0,4.0,2.0
130000.0,140000.0,33.0,31.0,9.0,8.0
80000.0,70000.0,27.0,29.0,3.0,4.0
160000.0,130000.0,36.0,33.0,12.0,9.0
55000.0,80000.0,25.0,27.0,1.0,3.0
85000.0,160000.0,30.0,36.0,5.0,12.0
170000.0,55000.0,34.0,25.0,11.0,1.0
60000.0,85000.0,28.0,30.0,3.0,5.0
120000.0,170000.0,32.0,34.0,7.0,11.0
25000.0,60000.0,24.0,28.0,0.0,3.0
180000.0,120000.0,37.0,32.0,14.0,7.0
200000.0,25000.0,39.0,24.0,16.0,0.0
50000.0,180000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,50000.0,29.0,26.0,4.0,2.0
130000.0,140000.0,33.0,31.0,9.0,8.0
80000.0,70000.0,27.0,29.0,3.0,4.0
160000.0,130000.0,36.0,33.0,12.0,9.0
55000.0,80000.0,25.0,27.0,1.0,3.0
85000.0,160000.0,30.0,36.0,5.0,12.0
170000.0,55000.0,34.0,25.0,11.0,1.0
60000.0,85000.0,28.0,30.0,3.0,5.0
120000.0,170000.0,32.0,34.0,7.0,11.0
25000.0,60000.0,24.0,28.0,0.0,3.0
180000.0,120000.0,37.0,32.0,14.0,7.0
200000.0,25000.0,39.0,24.0,16.0,0.0
50000.0,180000.0,26.0,37.0,2.0,14.0
140000.0,60000.0,31.0,28.0,8.0,3.0
70000.0,120000.0,29.0,33.0,4.0,9.0
130000.0,45000.0,33.0,26.0,9.0,1.0
80000.0,80000.0,27.0,29.0,3.0,5.0
160000.0,150000.0,36.0,35.0,12.0,11.0
55000.0,65000.0,25.0,27.0,1.0,2.0
85000.0,100000.0,30.0,31.0,5.0,7.0
170000.0,90000.0,34.0,28.0,11.0,4.0
60000.0,40000.0,28.0,24.0,3.0,0.0
120000.0,110000.0,32.0,30.0,7.0,6.0
25000.0,170000.0,24.0,34.0,0.0,12.0
180000.0,75000.0,37.0,27.0,14.0,3.0
60000.0,120000.0,28.0,33.0,3.0,8.0
120000.0,70000.0,33.0,29.0,9.0,4.0
45000.0,30000.0,26.0,25.0,1.0,1.0
80000.0,180000.0,29.0,36.0,5.0,13.0
150000.0,200000.0,35.0,39.0,11.0,15.0
65000.0,50000.0,27.0,26.0,2.0,1.0
100000.0,140000.0,31.0,31.0,7.0,8.0
90000.0,65000.0,28.0,28.0,4.0,3.0
40000.0,110000.0,24.0,32.0,0.0,7.0
110000.0,28000.0,30.0,24.0,6.0,0.0
170000.0,190000.0,34.0,37.0,12.0,14.0
75000.0,210000.0,27.0,39.0,3.0,16.0
120000.0,55000.0,33.0,26.0,8.0,2.0
70000.0,140000.0,29.0,31.0,4.0,8.0
30000.0,70000.0,25.0,29.0,1.0,4.0
180000.0,130000.0,36.0,33.0,13.0,9.0
200000.0,80000.0,39.0,27.0,15.0,3.0
50000.0,170000.0,26.0,36.0,1.0,12.0
140000.0,60000.0,31.0,25.0,8.0,1.0
65000.0,90000.0,28.0,30.0,3.0,5.0
110000.0,160000.0,32.0,34.0,7.0,11.0
28000.0,60000.0,24.0,28.0,0.0,3.0
190000.0,120000.0,37.0,32.0,14.0,7.0
210000.0,25000.0,39.0,24.0,16.0,0.0
55000.0,190000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,55000.0,29.0,26.0,4.0,2.0
130000.0,140000.0,33.0,31.0,9.0,8.0
80000.0,70000.0,27.0,29.0,3.0,4.0
170000.0,130000.0,36.0,33.0,12.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
90000.0,170000.0,30.0,36.0,5.0,12.0
160000.0,60000.0,34.0,25.0,11.0,1.0
60000.0,90000.0,28.0,30.0,3.0,5.0
120000.0,160000.0,32.0,34.0,7.0,11.0
25000.0,60000.0,24.0,28.0,0.0,3.0
190000.0,120000.0,37.0,32.0,14.0,7.0
200000.0,25000.0,39.0,24.0,16.0,0.0
55000.0,190000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,55000.0,29.0,26.0,4.0,2.0
130000.0,140000.0,33.0,31.0,9.0,8.0
80000.0,70000.0,27.0,29.0,3.0,4.0
170000.0,130000.0,36.0,33.0,12.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
90000.0,170000.0,30.0,36.0,5.0,12.0
160000.0,60000.0,34.0,25.0,11.0,1.0
60000.0,90000.0,28.0,30.0,3.0,5.0
